case_id,volume,decision_date,stored_dept,corrected_dept,confidence,county,panel_dept,panel_used,panel
12474628,172AD3d,2019-05-08,3,2,HIGH,kings+queens,2,3,Dillon; Roman; Duffy
12474629,172AD3d,2019-05-08,3,2,HIGH,suffolk,2,3,Balkin; Austin; Miller
12474630,172AD3d,2019-05-08,3,2,HIGH,nassau,2,3,Chambers; Miller; Christopher
12474631,172AD3d,2019-05-08,3,2,HIGH,suffolk,2,3,Roman; Maltese; Iannacci
12474632,172AD3d,2019-05-08,3,2,HIGH,orange,2,3,Austin; Cohen; Iannacci
12474633,172AD3d,2019-05-08,3,2,HIGH,nassau,2,3,Cohen; Miller; Barros
12474634,172AD3d,2019-05-08,3,2,HIGH,kings,2,3,LaSalle; Barros; Iannacci
12474635,172AD3d,2019-05-08,3,2,HIGH,queens,2,3,Balkin; Miller; Hinds-Radix
12474636,172AD3d,2019-05-08,3,2,HIGH,nassau,2,3,Austin; Miller; Duffy
12474637,172AD3d,2019-05-08,3,2,HIGH,orange,2,3,Chambers; Cohen; Iannacci
12474638,172AD3d,2019-05-08,3,2,HIGH,kings,2,3,Hinds-Radix; Barros; Connolly
12474639,172AD3d,2019-05-08,3,2,HIGH,kings,2,3,Balkin; Hinds-Radix; Christopher
12474640,172AD3d,2019-05-08,3,2,HIGH,kings,2,3,Balkin; Hinds-Radix; Christopher
12474641,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,Roman; Maltese; Iannacci
12474642,172AD3d,2019-05-15,3,2,MED,nassau+new york,2,3,Leventhal; Connolly; Brathwaite Nelson
12474643,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,Austin; Cohen; Iannacci
12474644,172AD3d,2019-05-15,3,2,HIGH,kings+queens,2,3,Cohen; Duffy; Christopher
12474645,172AD3d,2019-05-15,3,2,HIGH,richmond,2,3,Balkin; Chambers; Miller
12474646,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Dillon; LaSalle; Brathwaite Nelson
12474647,172AD3d,2019-05-15,3,2,HIGH,westchester,2,3,Roman; Barros; Christopher
12474648,172AD3d,2019-05-15,3,2,HIGH,westchester,2,3,Cohen; Duffy; Christopher
12474649,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Chambers; Cohen; Iannacci
12474650,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,LaSalle; Barros; Connolly
12474651,172AD3d,2019-05-15,3,2,HIGH,dutchess,2,3,Roman; Miller; Christopher
12474652,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Chambers; Miller; Christopher
12474653,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Roman; Barros; Christopher
12474654,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Cohen; Brathwaite Nelson; Iannacci
12474655,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Roman; Barros; Christopher
12474656,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Balkin; Hinds-Radix; Christopher
12474657,172AD3d,2019-05-15,3,2,HIGH,putnam,2,3,Duffy; Connolly; Christopher
12474658,172AD3d,2019-05-15,3,2,HIGH,putnam,2,3,Duffy; Connolly; Christopher
12474659,172AD3d,2019-05-15,3,2,HIGH,putnam,2,3,Duffy; Connolly; Christopher
12474660,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Balkin; Miller; Hinds-Radix
12474661,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Austin; Miller; Maltese
12474662,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,Balkin; Hinds-Radix; Christopher
12474663,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,Balkin; Hinds-Radix; Christopher
12474664,172AD3d,2019-05-15,3,2,HIGH,westchester,2,3,Cohen; Duffy; Christopher
12474665,172AD3d,2019-05-15,3,2,HIGH,kings+richmond,2,3,Chambers; Connolly; Miller
12474666,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Cohen; Hinds-Radix; Brathwaite Nelson
12474667,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Cohen; Hinds-Radix; Brathwaite Nelson
12474668,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Dillon; Maltese; LaSalle
12474669,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Dillon; Maltese; LaSalle
12474670,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,LaSalle; Barros; Connolly
12474671,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Leventhal; Hinds-Radix; Duffy
12474672,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Dillon; Maltese; LaSalle
12474673,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Dillon; Maltese; LaSalle
12474674,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Roman; Hinds-Radix; Maltese
12474675,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,Austin; LaSalle; Iannacci
12474676,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Cohen; Brathwaite Nelson; Iannacci
12474680,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Miller; Barros; Iannacci
12474681,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Chambers; Cohen; Iannacci
12474682,172AD3d,2019-05-15,3,2,HIGH,dutchess,2,3,Cohen; Duffy; Iannacci
12474683,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,Leventhal; Roman; Connolly
12474684,172AD3d,2019-05-15,3,2,HIGH,westchester,2,3,Barros; Iannacci; Christopher
12474685,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Chambers; Hinds-Radix; Brathwaite Nelson
12474686,172AD3d,2019-05-15,3,2,MED,,2,3,Dillon; Maltese; LaSalle
12474687,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Balkin; Chambers; Miller
12474688,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Roman; Barros; Christopher
12474689,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Austin; Cohen; Iannacci
12474690,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Duffy; Barros; Iannacci
12474691,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,Austin; LaSalle; Iannacci
12474692,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Austin; Cohen; Duffy
12474693,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Miller; Duffy; LaSalle
12474694,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Chambers; Cohen; Iannacci
12474695,172AD3d,2019-05-15,3,2,MED,,2,3,Balkin; Miller; Hinds-Radix
12474696,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Chambers; Miller; Iannacci
12474697,172AD3d,2019-05-15,3,2,HIGH,kings,2,4,Chambers; Cohen; Barros; Connolly
12474698,172AD3d,2019-05-15,3,2,HIGH,kings,2,4,Chambers; Cohen; Barros; Connolly
12474699,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Hinds-Radix; Brathwaite Nelson; Iannacci
12474700,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Cohen; Miller; Barros
12474701,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Hinds-Radix; LaSalle; Christopher
12474702,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Leventhal; Connolly; Brathwaite Nelson
12474703,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,LaSalle; Brathwaite Nelson; Iannacci
12474704,172AD3d,2019-05-15,3,2,HIGH,westchester,2,3,Dillon; Roman; Duffy
12474705,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Balkin; Chambers; Roman
12474706,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Roman; Barros; Christopher
12474707,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Dillon; Roman; Duffy
12474708,172AD3d,2019-05-15,3,2,HIGH,rockland,2,3,Roman; Barros; Christopher
12474709,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,Balkin; Chambers; Miller
12474710,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,LaSalle; Barros; Christopher
12474711,172AD3d,2019-05-15,3,2,HIGH,putnam,2,3,Austin; Roman; Brathwaite Nelson
12474712,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Leventhal; Connolly; Brathwaite Nelson
12474713,172AD3d,2019-05-15,3,2,HIGH,orange,2,3,Maltese; LaSalle; Barros
12474714,172AD3d,2019-05-15,3,2,HIGH,suffolk,2,3,Roman; Hinds-Radix; Maltese
12474715,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Leventhal; Hinds-Radix; Duffy
12474716,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Dillon; Maltese; Brathwaite Nelson
12474717,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Leventhal; Connolly; Brathwaite Nelson
12474718,172AD3d,2019-05-15,3,2,HIGH,westchester,2,3,Dillon; Maltese; LaSalle
12474719,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Austin; Miller; Duffy
12474720,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Cohen; Hinds-Radix; Brathwaite Nelson
12474721,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Balkin; Miller; Hinds-Radix
12474722,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,LaSalle; Barros; Christopher
12474723,172AD3d,2019-05-15,3,2,HIGH,rockland,2,3,LaSalle; Barros; Christopher
12474724,172AD3d,2019-05-15,3,2,HIGH,queens,2,3,Leventhal; Hinds-Radix; Duffy
12474725,172AD3d,2019-05-15,3,2,HIGH,kings+rockland,2,3,Dillon; Maltese; LaSalle
12474726,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Dillon; Roman; Duffy
12474727,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,Roman; Connolly; Brathwaite Nelson
12474728,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Dillon; Roman; Duffy
12474729,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,Austin; Miller; Maltese
12474730,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Balkin; Miller; Hinds-Radix
12474731,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Barros; Connolly; Iannacci
12474732,172AD3d,2019-05-15,3,2,HIGH,dutchess,2,3,Leventhal; Connolly; Brathwaite Nelson
12474733,172AD3d,2019-05-15,3,2,HIGH,nassau,2,3,Dillon; Roman; Duffy
12474734,172AD3d,2019-05-15,3,2,HIGH,richmond,2,3,Roman; Miller; Christopher
12474735,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Roman; Hinds-Radix; Maltese
12474736,172AD3d,2019-05-15,3,2,HIGH,kings,2,3,Chambers; Cohen; Brathwaite Nelson
12474737,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Roman; Miller; Christopher
12474738,172AD3d,2019-05-22,3,2,HIGH,nassau,2,3,Cohen; LaSalle; Connolly
12474739,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Roman; Maltese; Iannacci
12474740,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Chambers; Miller; Christopher
12474741,172AD3d,2019-05-22,3,2,HIGH,suffolk,2,3,Austin; LaSalle; Iannacci
12474742,172AD3d,2019-05-22,3,2,HIGH,westchester,2,3,Chambers; Miller; Christopher
12474743,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,LaSalle; Barros; Christopher
12474744,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Roman; LaSalle; Christopher
12474745,172AD3d,2019-05-22,3,2,HIGH,dutchess,2,3,LaSalle; Barros; Christopher
12474746,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Roman; Hinds-Radix; LaSalle
12474747,172AD3d,2019-05-22,3,2,HIGH,nassau,2,3,Chambers; Austin; Duffy
12474748,172AD3d,2019-05-22,3,2,HIGH,nassau,2,3,Cohen; LaSalle; Connolly
12474749,172AD3d,2019-05-22,3,2,HIGH,westchester,2,3,Roman; Brathwaite Nelson; Christopher
12474750,172AD3d,2019-05-22,3,2,HIGH,nassau,2,3,Chambers; Roman; Hinds-Radix
12474751,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,LaSalle; Barros; Christopher
12474752,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Roman; Barros; Christopher
12474753,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Austin; Cohen; Iannacci
12474754,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Chambers; Hinds-Radix; Roman
12474755,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Dillon; Maltese; LaSalle
12474756,172AD3d,2019-05-22,3,2,HIGH,westchester,2,3,Chambers; Miller; Duffy
12474757,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Austin; Cohen; Maltese
12474758,172AD3d,2019-05-22,3,2,HIGH,nassau,2,3,Roman; Hinds-Radix; Christopher
12474759,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Austin; Cohen; Iannacci
12474760,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Dillon; Maltese; Brathwaite Nelson
12474761,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Dillon; Maltese; LaSalle
12474762,172AD3d,2019-05-22,3,2,HIGH,suffolk,2,3,Chambers; Austin; Duffy
12474763,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Duffy; Connolly; Iannacci
12474766,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Cohen; Miller; Barros
12474769,172AD3d,2019-05-22,3,2,HIGH,suffolk,2,3,Maltese; Duffy; Connolly
12474770,172AD3d,2019-05-22,3,2,HIGH,nassau,2,3,Austin; LaSalle; Iannacci
12474771,172AD3d,2019-05-22,3,2,HIGH,suffolk,2,3,Duffy; Connolly; Christopher
12474772,172AD3d,2019-05-22,3,2,HIGH,nassau,2,3,Cohen; Maltese; Brathwaite Nelson
12474773,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Balkin; Chambers; Miller
12474774,172AD3d,2019-05-22,3,2,HIGH,westchester,2,3,Chambers; Miller; Duffy
12474775,172AD3d,2019-05-22,3,2,HIGH,westchester,2,3,Chambers; Miller; Duffy
12474776,172AD3d,2019-05-22,3,2,HIGH,richmond,2,3,Balkin; Barros; Christopher
12474777,172AD3d,2019-05-22,3,2,HIGH,richmond,2,3,Leventhal; Maltese; Barros
12474778,172AD3d,2019-05-22,3,2,HIGH,queens,2,4,Chambers; Cohen; Barros; Connolly
12474779,172AD3d,2019-05-22,3,2,HIGH,dutchess,2,3,Maltese; LaSalle; Barros
12474780,172AD3d,2019-05-22,3,2,HIGH,dutchess,2,3,LaSalle; Barros; Connolly
12474781,172AD3d,2019-05-22,3,2,HIGH,nassau,2,3,Austin; Cohen; Iannacci
12474782,172AD3d,2019-05-22,3,2,HIGH,kings,2,4,Austin; Roman; Maltese; Christopher
12474783,172AD3d,2019-05-22,3,2,HIGH,kings,2,4,Chambers; Cohen; Barros; Connolly
12474784,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Cohen; Brathwaite Nelson; Iannacci
12474785,172AD3d,2019-05-22,3,2,HIGH,richmond,2,3,Maltese; Duffy; Connolly
12474786,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Cohen; LaSalle; Connolly
12474787,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Maltese; Duffy; Connolly
12474788,172AD3d,2019-05-22,3,2,HIGH,rockland,2,3,Chambers; Austin; Duffy
12474789,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Roman; Miller; Christopher
12474790,172AD3d,2019-05-22,3,2,HIGH,nassau,2,3,Maltese; Duffy; Connolly
12474791,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Hinds-Radix; Brathwaite Nelson; Iannacci
12474792,172AD3d,2019-05-22,3,2,HIGH,westchester,2,3,Chambers; Miller; Christopher
12474793,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Roman; Hinds-Radix; Maltese
12474794,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Austin; Cohen; Iannacci
12474795,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Maltese; Duffy; Connolly
12474796,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Miller; Duffy; LaSalle
12474797,172AD3d,2019-05-22,3,2,HIGH,suffolk,2,3,Cohen; Hinds-Radix; Brathwaite Nelson
12474798,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Austin; Miller; Maltese
12474799,172AD3d,2019-05-22,3,2,HIGH,richmond,2,4,Austin; Roman; Maltese; Christopher
12474800,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Hinds-Radix; Brathwaite Nelson; Iannacci
12474801,172AD3d,2019-05-22,3,2,HIGH,suffolk,2,3,Roman; Hinds-Radix; Christopher
12474802,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Miller; Duffy; LaSalle
12474803,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Maltese; Duffy; Connolly
12474804,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Roman; Brathwaite Nelson; Christopher
12474805,172AD3d,2019-05-22,3,2,HIGH,kings,2,4,Chambers; Cohen; Barros; Connolly
12474806,172AD3d,2019-05-22,3,2,HIGH,nassau,2,3,Roman; Hinds-Radix; Maltese
12474807,172AD3d,2019-05-22,3,2,HIGH,queens,2,4,Austin; Roman; Maltese; Christopher
12474808,172AD3d,2019-05-22,3,2,HIGH,suffolk,2,3,Cohen; LaSalle; Connolly
12474809,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Balkin; Austin; Miller
12474810,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Chambers; Cohen; Brathwaite Nelson
12474811,172AD3d,2019-05-22,3,2,MED,,2,3,Chambers; Brathwaite Nelson; Christopher
12474812,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Duffy; Barros; Iannacci
12474813,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Balkin; LaSalle; Connolly
12474814,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Miller; Barros; Brathwaite Nelson
12474815,172AD3d,2019-05-22,3,2,HIGH,orange,2,3,Dillon; Maltese; LaSalle
12474817,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Dillon; Hinds-Radix; Christopher
12474818,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Maltese; Duffy; Connolly
12474819,172AD3d,2019-05-22,3,2,HIGH,dutchess,2,3,Duffy; Connolly; Christopher
12474820,172AD3d,2019-05-22,3,2,HIGH,dutchess,2,3,Cohen; Maltese; LaSalle
12474821,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Barros; Connolly; Iannacci
12474822,172AD3d,2019-05-22,3,2,HIGH,kings,2,3,Leventhal; Connolly; Brathwaite Nelson
12474823,172AD3d,2019-05-22,3,2,HIGH,queens,2,3,Balkin; LaSalle; Connolly
12474824,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Austin; Miller; Maltese
12474825,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Chambers; Miller; Christopher
12474826,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,Roman; Barros; Christopher
12474827,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,Roman; Hinds-Radix; Christopher
12474828,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Austin; Cohen; Maltese
12474829,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Balkin; Hinds-Radix; Christopher
12474830,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Balkin; Hinds-Radix; Christopher
12474831,172AD3d,2019-05-29,3,2,MED,,2,3,Roman; Miller; Duffy
12474832,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Chambers; Cohen; Iannacci
12474833,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,Dillon; Maltese; Brathwaite Nelson
12474834,172AD3d,2019-05-29,3,2,HIGH,nassau,2,3,LaSalle; Barros; Christopher
12474835,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Roman; Hinds-Radix; LaSalle
12474836,172AD3d,2019-05-29,3,2,HIGH,westchester,2,3,Duffy; Connolly; Christopher
12474837,172AD3d,2019-05-29,3,2,HIGH,dutchess,2,3,Duffy; Connolly; Christopher
12474838,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Chambers; Cohen; Iannacci
12474839,172AD3d,2019-05-29,3,2,HIGH,westchester,2,3,Leventhal; Connolly; Iannacci
12474840,172AD3d,2019-05-29,3,2,HIGH,nassau,2,3,Balkin; Hinds-Radix; Christopher
12474841,172AD3d,2019-05-29,3,2,HIGH,nassau,2,3,Balkin; Miller; Hinds-Radix
12474842,172AD3d,2019-05-29,3,2,HIGH,orange,2,3,LaSalle; Barros; Christopher
12474843,172AD3d,2019-05-29,3,2,HIGH,richmond,2,3,Hinds-Radix; Barros; Connolly
12474844,172AD3d,2019-05-29,3,2,HIGH,rockland,2,3,Austin; Miller; Duffy
12474845,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Chambers; Cohen; Iannacci
12474846,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Roman; Miller; Christopher
12474847,172AD3d,2019-05-29,3,2,HIGH,nassau,2,3,Dillon; Maltese; LaSalle
12474848,172AD3d,2019-05-29,3,2,HIGH,westchester,2,3,Austin; Cohen; Iannacci
12474849,172AD3d,2019-05-29,3,2,HIGH,nassau,2,3,Maltese; LaSalle; Barros
12474850,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Balkin; Austin; Barros
12474851,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Roman; Maltese; Iannacci
12474852,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,Dillon; Roman; Duffy
12474853,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Dillon; Maltese; Brathwaite Nelson
12474854,172AD3d,2019-05-29,3,2,HIGH,nassau,2,3,Chambers; Austin; Duffy
12474855,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Miller; Connolly; Iannacci
12474856,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Miller; Connolly; Iannacci
12474857,172AD3d,2019-05-29,3,2,HIGH,rockland,2,3,Balkin; Hinds-Radix; Christopher
12474858,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,Austin; Miller; Maltese
12474859,172AD3d,2019-05-29,3,2,HIGH,nassau,2,3,Austin; LaSalle; Iannacci
12474860,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Cohen; LaSalle; Connolly
12474861,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,Leventhal; Connolly; Brathwaite Nelson
12474869,172AD3d,2019-05-29,3,2,HIGH,westchester,2,3,Dillon; Maltese; LaSalle
12474871,172AD3d,2019-05-29,3,2,HIGH,richmond,2,3,Chambers; Cohen; Iannacci
12474872,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,LaSalle; Barros; Connolly
12474873,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,LaSalle; Barros; Christopher
12474874,172AD3d,2019-05-29,3,2,HIGH,westchester,2,3,Austin; Miller; Duffy
12474875,172AD3d,2019-05-29,3,2,HIGH,westchester,2,3,Austin; Maltese; LaSalle
12474876,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Duffy; Connolly; Christopher
12474877,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,Maltese; Connolly; Brathwaite Nelson
12474878,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Leventhal; Hinds-Radix; Duffy
12474879,172AD3d,2019-05-29,3,2,HIGH,nassau,2,3,Leventhal; Connolly; Brathwaite Nelson
12474880,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,Austin; LaSalle; Iannacci
12474881,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,LaSalle; Iannacci; Christopher
12474882,172AD3d,2019-05-29,3,2,HIGH,orange,2,3,Austin; Cohen; Iannacci
12474883,172AD3d,2019-05-29,3,2,HIGH,nassau,2,3,Balkin; Chambers; Miller
12474884,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Miller; LaSalle; Christopher
12474885,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Roman; Barros; Christopher
12474886,172AD3d,2019-05-29,3,2,HIGH,kings,2,4,Austin; Roman; Maltese; Christopher
12474887,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Roman; Maltese; Brathwaite Nelson
12474888,172AD3d,2019-05-29,3,2,HIGH,kings,2,4,Leventhal; Miller; Duffy; LaSalle
12474889,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Leventhal; Connolly; Brathwaite Nelson
12474890,172AD3d,2019-05-29,3,2,HIGH,kings,2,4,Chambers; Cohen; Barros; Connolly
12474891,172AD3d,2019-05-29,3,2,HIGH,westchester,2,3,LaSalle; Barros; Christopher
12474892,172AD3d,2019-05-29,3,2,HIGH,kings,2,4,Chambers; Cohen; Barros; Connolly
12474893,172AD3d,2019-05-29,3,2,HIGH,westchester,2,3,Cohen; LaSalle; Connolly
12474894,172AD3d,2019-05-29,3,2,HIGH,queens,2,4,Austin; Roman; Maltese; Christopher
12474895,172AD3d,2019-05-29,3,2,HIGH,orange,2,3,Roman; Brathwaite Nelson; Christopher
12474896,172AD3d,2019-05-29,3,2,HIGH,kings,2,4,Austin; Roman; Maltese; Christopher
12474897,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Duffy; Barros; Iannacci
12474898,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,Hinds-Radix; Brathwaite Nelson; Iannacci
12474899,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Hinds-Radix; Brathwaite Nelson; Iannacci
12474900,172AD3d,2019-05-29,3,2,HIGH,kings,2,4,Leventhal; Cohen; Barros; Christopher
12474901,172AD3d,2019-05-29,3,2,HIGH,westchester,2,3,Austin; LaSalle; Iannacci
12474902,172AD3d,2019-05-29,3,2,HIGH,kings,2,4,Austin; Roman; Maltese; Christopher
12474903,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Miller; Duffy; LaSalle
12474904,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,4,Leventhal; Miller; Duffy; LaSalle
12474905,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Hinds-Radix; Brathwaite Nelson; Iannacci
12474906,172AD3d,2019-05-29,3,2,HIGH,westchester,2,3,Leventhal; Connolly; Iannacci
12474907,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Miller; LaSalle; Christopher
12474908,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Miller; LaSalle; Christopher
12474909,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Duffy; Barros; Iannacci
12474910,172AD3d,2019-05-29,3,2,HIGH,queens,2,3,Hinds-Radix; Barros; Connolly
12474911,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Roman; Miller; Christopher
12474912,172AD3d,2019-05-29,3,2,HIGH,nassau,2,3,Balkin; Chambers; Miller
12474913,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Balkin; Miller; Hinds-Radix
12474914,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Maltese; LaSalle; Barros
12474915,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Maltese; LaSalle; Barros
12474916,172AD3d,2019-05-29,3,2,HIGH,suffolk,2,3,Barros; Iannacci; Christopher
12474917,172AD3d,2019-05-29,3,2,HIGH,orange,2,3,Cohen; Hinds-Radix; Brathwaite Nelson
12474918,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Roman; Hinds-Radix; Christopher
12474919,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Cohen; Maltese; Brathwaite Nelson
12474920,172AD3d,2019-05-29,3,2,HIGH,kings,2,3,Cohen; Maltese; Brathwaite Nelson
