id,decision_date,reason,counties,panel_size
2629632,1912-05,no_signal,,0
2629657,1912-03,no_signal,,0
2629677,1912-04,no_signal,,0
2629679,1941-01-15,no_signal,,0
2629694,1912-04,no_signal,,0
2629721,1912-03,no_signal,,0
2629753,1912-02,no_signal,,0
2629769,1912-04,no_signal,,0
2629797,1912-05,no_signal,,0
2629821,1912-05-24,no_signal,,0
2629844,1912-03,no_signal,,0
2629863,1912-03,no_signal,,0
2629867,1941-02-03,no_signal,,0
2629877,1912-05,no_signal,,0
2629889,1912-02-02,no_signal,,0
2629894,1912-05-31,no_signal,,0
2629918,1912-02,no_signal,,0
2629924,1912-05-31,no_signal,,0
2629947,1912-03,no_signal,,0
2629954,1912-05,no_signal,,0
2629977,1912-04,no_signal,,0
2629980,1941-02-21,no_signal,,0
2629998,1912-03,no_signal,,0
2629999,1912-03,no_signal,,0
2630017,1912-04,no_signal,,0
2630020,1912-03-15,no_signal,,0
2630040,1912-03-15,no_signal,,0
2630051,1912-04,no_signal,,0
2630070,1912-03,no_signal,,0
2630078,1912-04,no_signal,,0
2630093,1912-03,no_signal,,0
2630108,1912-05,no_signal,,0
2630134,1912-03,no_signal,,0
2630156,1912-05,no_signal,,0
2630175,1912-03,no_signal,,0
2630196,1912-05,no_signal,,0
2630217,1912-05-31,no_signal,,0
2630232,1912-02,no_signal,,0
2630255,1912-04,no_signal,,0
2630278,1912-02,no_signal,,0
2630305,1912-03,no_signal,,0
2630316,1912-05,no_signal,,0
2630330,1912-02-02,no_signal,,0
2630335,1912-05,no_signal,,0
2630350,1912-05,no_signal,,0
2630354,1912-03-15,no_signal,,0
2630371,1912-04-04,no_signal,,0
2630419,1912-05,no_signal,,0
2630420,1912-03,no_signal,,0
2630463,1912-02,no_signal,,0
2630467,1912-05,no_signal,,0
2630489,1912-05,no_signal,,0
2630491,1912-03,no_signal,,0
2630510,1912-04,no_signal,,0
2630516,1912-02-23,no_signal,,0
2630528,1941-06-13,no_signal,,0
2630535,1912-05,panel_only_weak,,1
2630549,1912-03,no_signal,,0
2630569,1912-05,no_signal,,0
2630599,1912-04,no_signal,,0
2630616,1912-03,no_signal,,0
2630617,1941-02-07,no_signal,,0
2630636,1912-05,no_signal,,0
2630643,1912-03-29,no_signal,,0
2630672,1912-03,no_signal,,0
2630689,1912-05,panel_only_weak,,1
2630709,1912-02,no_signal,,0
2630722,1912-03,no_signal,,0
2630739,1912-02,no_signal,,0
2630761,1912-04,no_signal,,0
2630777,1912-03,no_signal,,0
2630799,1912-05,no_signal,,0
2630818,1912-02,no_signal,,0
2630828,1912-05-17,no_signal,,0
2630851,1912-03,no_signal,,0
2630855,1941-10-14,no_signal,,0
2630865,1912-03,no_signal,,0
2630892,1912-03,no_signal,,0
2630896,1912-03,no_signal,,0
2630919,1912-03,no_signal,,0
2630923,1912-04-12,no_signal,,0
2630938,1912-02,no_signal,,0
2630959,1912-05,no_signal,,0
2630986,1912-03,no_signal,,0
2630995,1912-04-04,panel_only_weak,,1
2631011,1912-02,no_signal,,0
2631031,1912-03,no_signal,,0
2631043,1912-03,no_signal,,0
2631055,1912-02-23,no_signal,,0
2631065,1912-04,no_signal,,0
2631096,1912-05,no_signal,,0
2631121,1941-02-21,no_signal,,0
2631122,1912-03,no_signal,,0
2631159,1912-05,no_signal,,0
2631165,1941-02-07,no_signal,,0
2631184,1912-02,no_signal,,0
2631186,1912-05-01,no_signal,,0
2631214,1912-05,no_signal,,0
2631252,1912-02,no_signal,,0
2631257,1912-05,no_signal,,0
2631283,1912-04,no_signal,,0
2631301,1912-05-03,no_signal,,0
2631326,1912-03,no_signal,,0
2631339,1912-03,no_signal,,0
2631356,1912-04-19,no_signal,,0
2631366,1912-02,no_signal,,0
2631384,1912-05,no_signal,,0
2631405,1912-03,no_signal,,0
2631416,1912-04-12,no_signal,,0
2631437,1912-05,no_signal,,0
2631451,1912-02-23,no_signal,,0
2631462,1912-04,no_signal,,0
2631482,1912-05,no_signal,,0
2631521,1912-05,no_signal,,0
2631525,1912-03,no_signal,,0
2631553,1912-03,no_signal,,0
2631578,1912-04-04,no_signal,,0
2631601,1912-04,no_signal,,0
2631618,1941-02-07,no_signal,,0
2631634,1912-05,no_signal,,0
2631636,1912-03-08,no_signal,,0
2631658,1912-05,no_signal,,0
2631694,1912-04,no_signal,,0
2631702,1941-05-09,no_signal,,0
2631703,1942-03-18,no_signal,,0
2631705,1912-02-02,no_signal,,0
2631711,1912-05-17,no_signal,,0
2631724,1912-03,no_signal,,0
2631738,1912-04,no_signal,,0
2631764,1912-03,no_signal,,0
2631766,1942-03-25,no_signal,,0
2631774,1912-04,no_signal,,0
2631785,1912-03-22,no_signal,,0
2631799,1912-04-04,no_signal,,0
2631813,1912-02,no_signal,,0
2631820,1941-11-19,no_signal,,0
2631828,1912-04,no_signal,,0
2631838,1941-11-07,no_signal,,0
2631843,1912-05-31,no_signal,,0
2631868,1912-05,no_signal,,0
2631895,1912-03,no_signal,,0
2631932,1912-02,no_signal,,0
2631933,1912-04,no_signal,,0
2631945,1941-09-22,no_signal,,0
2631966,1912-04,no_signal,,0
2631974,1912-03,no_signal,,0
2632001,1912-02,no_signal,,0
2632040,1912-04,no_signal,,0
2632042,1912-03,no_signal,,0
2632071,1912-03,no_signal,,0
2632099,1912-02,no_signal,,0
2632106,1912-04,no_signal,,0
2632127,1912-02-02,no_signal,,0
2632148,1941-02-21,no_signal,,0
2632163,1912-05,no_signal,,0
2632195,1912-02,no_signal,,0
2632205,1941-02-07,no_signal,,0
2632220,1912-02-02,no_signal,,0
2632222,1912-05,no_signal,,0
2632245,1912-04,no_signal,,0
2632246,1912-03-15,panel_only_weak,,1
2632284,1912-05,no_signal,,0
2632298,1941-02-07,no_signal,,0
2632300,1912-03,no_signal,,0
2632326,1912-02,no_signal,,0
2632356,1912-05-29,no_signal,,0
2632362,1912-03,no_signal,,0
2632391,1912-05,no_signal,,0
2632392,1912-03-22,no_signal,,0
2632417,1912-04-04,no_signal,,0
2632420,1912-03,no_signal,,0
2632428,1941-02-07,no_signal,,0
2632441,1912-02-02,no_signal,,0
2632442,1912-04-19,no_signal,,0
2632486,1912-04,no_signal,,0
2632492,1912-03,no_signal,,0
2632512,1912-03-22,no_signal,,0
2632543,1912-03-22,panel_only_weak,,1
2632546,1912-05,no_signal,,0
2632570,1912-04,no_signal,,0
2632572,1912-03-08,no_signal,,0
2632601,1912-05-17,no_signal,,0
2632612,1912-03,no_signal,,0
2632641,1912-03,no_signal,,0
2632668,1912-02,no_signal,,0
2632673,1912-05,no_signal,,0
2632707,1941-02-07,no_signal,,0
2632718,1912-04,no_signal,,0
2632721,1912-03,no_signal,,0
2632750,1912-03,no_signal,,0
2632814,1941-02-18,no_signal,,0
2632834,1912-04,no_signal,,0
2632841,1912-03,no_signal,,0
2632865,1912-04,no_signal,,0
2632911,1912-04,no_signal,,0
2632913,1912-02,no_signal,,0
2632953,1912-03,no_signal,,0
2632989,1912-02,no_signal,,0
2632990,1912-05,no_signal,,0
2632993,1941-05-07,no_signal,,0
2633025,1912-04,no_signal,,0
2633032,1912-03,no_signal,,0
2633054,1912-05,no_signal,,0
2633069,1912-02,no_signal,,0
2633092,1912-05-01,no_signal,,0
2633134,1912-04,no_signal,,0
2633141,1912-03,no_signal,,0
2633172,1912-05,no_signal,,0
2633191,1912-05,no_signal,,0
2633212,1912-02,no_signal,,0
2633233,1912-05,no_signal,,0
2633243,1912-03,no_signal,,0
2633259,1912-04-26,no_signal,,0
2633272,1912-03,no_signal,,0
2633310,1912-03,no_signal,,0
2633334,1912-05,no_signal,,0
2633353,1912-03,no_signal,,0
2633367,1912-04,no_signal,,0
2633380,1912-03-15,no_signal,,0
2633394,1912-05,no_signal,,0
2633431,1912-03,no_signal,,0
2633446,1912-04,no_signal,,0
2633479,1912-02,no_signal,,0
2633482,1912-04,no_signal,,0
2633519,1912-05,no_signal,,0
2633525,1912-02,no_signal,,0
2633556,1912-04,no_signal,,0
2633574,1912-03,no_signal,,0
2633602,1912-05,no_signal,,0
2633611,1941-02-28,no_signal,,0
2633614,1912-03,no_signal,,0
2633626,1912-05-01,panel_only_weak,,1
2633636,1912-02,no_signal,,0
2633640,1912-05,no_signal,,0
2633660,1912-05-03,no_signal,,0
2633662,1912-03-08,no_signal,,0
2633663,1912-05,no_signal,,0
2633695,1912-04,no_signal,,0
2633726,1912-04,no_signal,,0
2633743,1912-06,no_signal,,0
2633760,1912-05,no_signal,,0
2633783,1912-02,no_signal,,0
2633795,1912-06,no_signal,,0
2633811,1912-04,no_signal,,0
2633814,1941-02-24,no_signal,,0
2633831,1912-03,no_signal,,0
2633859,1912-04,no_signal,,0
2633861,1912-03-08,panel_only_weak,,1
2633884,1912-04,no_signal,,0
2633891,1912-03-08,no_signal,,0
2633919,1912-06,no_signal,,0
2633921,1912-02-23,no_signal,,0
2633945,1912-05,no_signal,,0
2633964,1912-02,no_signal,,0
2633979,1912-05,no_signal,,0
2633982,1912-06,no_signal,,0
2633989,1912-03-29,no_signal,,0
2634020,1912-03,no_signal,,0
2634034,1912-03,no_signal,,0
2634055,1912-02,no_signal,,0
2634065,1912-04,no_signal,,0
2634089,1912-03-06,no_signal,,0
2634121,1912-03-15,no_signal,,0
2634139,1912-06-07,panel_only_weak,,1
2634148,1912-03,no_signal,,0
2634181,1912-02-02,no_signal,,0
2634218,1912-03,no_signal,,0
2634234,1941-06-02,no_signal,,0
2634257,1912-03,no_signal,,0
2634272,1942-01-23,no_signal,,0
2634278,1912-05,no_signal,,0
2634311,1912-03,no_signal,,0
2634321,1912-05,no_signal,,0
2634323,1912-05-29,no_signal,,0
2634359,1912-04,no_signal,,0
2634361,1912-05,no_signal,,0
2634370,1912-03-20,no_signal,,0
2634379,1912-05-03,no_signal,,0
2634384,1912-06,no_signal,,0
2634389,1912-03-08,no_signal,,0
2634402,1912-04,no_signal,,0
2634409,1941-03-07,no_signal,,0
2634422,1912-03,no_signal,,0
2634433,1912-05,no_signal,,0
2634452,1912-03-29,no_signal,,0
2634461,1912-04,no_signal,,0
2634463,1912-06,no_signal,,0
2634467,1941-12-05,no_signal,,0
2634478,1941-10-21,no_signal,,0
2634482,1912-02,no_signal,,0
2634485,1912-04-24,no_signal,,0
2634488,1912-06,no_signal,,0
2634510,1912-03,no_signal,,0
2634516,1912-05,no_signal,,0
2634540,1912-02,no_signal,,0
2634553,1912-05,no_signal,,0
2634556,1912-04,no_signal,,0
2634569,1912-03-08,no_signal,,0
2634581,1912-05,no_signal,,0
2634618,1912-03,no_signal,,0
2634621,1912-03,no_signal,,0
2634632,1912-03-08,no_signal,,0
2634643,1912-06-27,no_signal,,0
2634646,1912-04,no_signal,,0
2634667,1912-06,no_signal,,0
2634682,1912-02,no_signal,,0
2634712,1912-05,no_signal,,0
2634713,1912-03-22,no_signal,,0
2634720,1912-06,no_signal,,0
2634736,1912-04,no_signal,,0
2634755,1912-02,no_signal,,0
2634759,1912-06,no_signal,,0
2634765,1942-03-04,no_signal,,0
2634782,1912-04,no_signal,,0
2634794,1912-03,no_signal,,0
2634796,1941-03-03,no_signal,,0
2634797,1912-05,no_signal,,0
2634814,1912-05,no_signal,,0
2634836,1912-02,no_signal,,0
2634837,1941-02-07,no_signal,,0
2634840,1912-05,no_signal,,0
2634856,1912-04,no_signal,,0
2634880,1912-03,no_signal,,0
2634888,1941-06-02,no_signal,,0
2634896,1912-05,no_signal,,0
2634907,1912-03-08,no_signal,,0
2634914,1912-06,no_signal,,0
2634915,1912-05-01,no_signal,,0
2634932,1912-03,no_signal,,0
2634944,1912-04-12,no_signal,,0
2634962,1912-03,no_signal,,0
2634979,1912-05,panel_only_weak,,1
2634983,1941-11-12,no_signal,,0
2634999,1912-06,no_signal,,0
2635014,1912-05,no_signal,,0
2635020,1941-03-03,no_signal,,0
2635023,1912-06,no_signal,,0
2635031,1912-04-04,no_signal,,0
2635035,1912-06,no_signal,,0
2635050,1912-02,no_signal,,0
2635079,1912-05,no_signal,,0
2635094,1912-03,no_signal,,0
2635120,1912-05,no_signal,,0
2635147,1912-02,no_signal,,0
2635172,1941-11-19,no_signal,,0
2635179,1912-05,no_signal,,0
2635187,1912-05-08,no_signal,,0
2635210,1912-05,no_signal,,0
2635234,1912-06,no_signal,,0
2635244,1912-03,no_signal,,0
2635248,1912-04-24,no_signal,,0
2635267,1912-06,no_signal,,0
2635279,1912-03,no_signal,,0
2635282,1912-05,no_signal,,0
2635291,1941-02-24,no_signal,,0
2635304,1912-05,no_signal,,0
2635308,1912-02-23,no_signal,,0
2635316,1941-03-11,no_signal,,0
2635339,1912-06,no_signal,,0
2635341,1912-05,no_signal,,0
2635348,1941-02-24,no_signal,,0
2635359,1912-03,no_signal,,0
2635367,1912-04,no_signal,,0
2635374,1912-05,no_signal,,0
2635381,1941-10-27,no_signal,,0
2635397,1912-03,no_signal,,0
2635410,1912-05,no_signal,,0
2635442,1912-04,no_signal,,0
2635447,1912-05-29,no_signal,,0
2635464,1912-04-12,no_signal,,0
2635475,1912-03,no_signal,,0
2635479,1912-06,no_signal,,0
2635485,1941-03-10,no_signal,,0
2635507,1912-05,no_signal,,0
2635511,1912-03,no_signal,,0
2635528,1912-04,no_signal,,0
2635557,1912-04,no_signal,,0
2635563,1912-05-01,no_signal,,0
2635593,1912-04,no_signal,,0
2635596,1912-05,no_signal,,0
2635609,1941-11-19,no_signal,,0
2635623,1912-05,no_signal,,0
2635627,1912-06-28,no_signal,,0
2635647,1912-04,no_signal,,0
2635653,1912-05-08,no_signal,,0
2635664,1912-04,no_signal,,0
2635698,1912-04,no_signal,,0
2635710,1912-06,no_signal,,0
2635715,1912-03-06,no_signal,,0
2635722,1941-03-07,no_signal,,0
2635724,1912-06-07,no_signal,,0
2635742,1912-05,no_signal,,0
2635756,1912-05,no_signal,,0
2635782,1912-05-24,no_signal,,0
2635786,1912-04-04,no_signal,,0
2635801,1912-06,no_signal,,0
2635810,1912-05-01,no_signal,,0
2635818,1912-06-28,no_signal,,0
2635829,1912-05-31,no_signal,,0
2635831,1941-09-24,no_signal,,0
2635833,1912-05-01,no_signal,,0
2635850,1912-06,no_signal,,0
2635871,1912-04,no_signal,,0
2635895,1912-06,no_signal,,0
2635903,1912-05,no_signal,,0
2635930,1912-06-28,no_signal,,0
2635941,1912-04,no_signal,,0
2635950,1912-06,no_signal,,0
2635954,1941-05-07,no_signal,,0
2635957,1942-03-27,no_signal,,0
2635977,1912-06,no_signal,,0
2635997,1912-04,no_signal,,0
2635999,1941-03-07,no_signal,,0
2636036,1912-05,no_signal,,0
2636045,1912-05,no_signal,,0
2636065,1912-05,no_signal,,0
2636090,1912-05-01,no_signal,,0
2636094,1912-06-07,no_signal,,0
2636101,1941-10-01,no_signal,,0
2636107,1912-05-01,no_signal,,0
2636110,1912-05,no_signal,,0
2636122,1912-04-26,no_signal,,0
2636132,1941-03-14,no_signal,,0
2636147,1942-02-06,no_signal,,0
2636153,1912-04,no_signal,,0
2636170,1912-04-04,no_signal,,0
2636173,1912-06,no_signal,,0
2636175,1941-03-07,no_signal,,0
2636186,1912-05,no_signal,,0
2636237,1912-05,no_signal,,0
2636253,1912-05-31,no_signal,,0
2636277,1912-03-06,no_signal,,0
2636279,1912-06,no_signal,,0
2636300,1912-05-17,no_signal,,0
2636303,1912-06,no_signal,,0
2636317,1912-04-04,no_signal,,0
2636322,1912-05-01,no_signal,,0
2636340,1912-04-12,no_signal,,0
2636341,1912-06-07,no_signal,,0
2636363,1912-06,no_signal,,0
2636388,1912-05,no_signal,,0
2636389,1912-04,no_signal,,0
2636409,1912-06-05,no_signal,,0
2636432,1912-04-04,no_signal,,0
2636435,1941-03-10,no_signal,,0
2636470,1941-03-07,no_signal,,0
2636471,1912-04,no_signal,,0
2636497,1912-06,no_signal,,0
2636502,1912-03,no_signal,,0
2636520,1912-05,no_signal,,0
2636538,1912-05-08,no_signal,,0
2636565,1912-04,no_signal,,0
2636566,1912-06,no_signal,,0
2636599,1912-06,no_signal,,0
2636600,1912-04,no_signal,,0
2636633,1912-06,no_signal,,0
2636637,1912-05,no_signal,,0
2636660,1912-05,no_signal,,0
2636665,1912-03,no_signal,,0
2636679,1912-06,no_signal,,0
2636683,1912-05-03,no_signal,,0
2636692,1912-05,no_signal,,0
2636706,1912-05,no_signal,,0
2636710,1912-06,no_signal,,0
2636738,1912-04,no_signal,,0
2636743,1912-05,no_signal,,0
2636775,1912-06,no_signal,,0
2636799,1912-05,no_signal,,0
2636827,1912-04,no_signal,,0
2636867,1912-05,no_signal,,0
2636872,1912-04,no_signal,,0
2636939,1912-04,no_signal,,0
2636959,1912-06-21,no_signal,,0
2636967,1912-04,panel_only_weak,,1
2636988,1912-06,no_signal,,0
2637004,1912-05,no_signal,,0
2637025,1912-04,no_signal,,0
2637031,1912-05,no_signal,,0
2637060,1912-05,no_signal,,0
2637085,1912-05,no_signal,,0
2637097,1912-05-03,no_signal,,0
2637109,1912-05,no_signal,,0
2637134,1912-04,no_signal,,0
2637144,1912-06,no_signal,,0
2637167,1912-05,no_signal,,0
2637170,1912-06,no_signal,,0
2637188,1912-05,no_signal,,0
2637192,1942-03-11,no_signal,,0
2637203,1912-04,no_signal,,0
2637212,1942-03-11,no_signal,,0
2637214,1912-05,no_signal,,0
2637218,1912-05-17,no_signal,,0
2637257,1912-04-04,no_signal,,0
2637268,1941-11-14,no_signal,,0
2637270,1912-06-14,no_signal,,0
2637288,1941-03-21,no_signal,,0
2637295,1912-06-28,no_signal,,0
2637315,1912-05-24,no_signal,,0
2637331,1941-11-19,no_signal,,0
2637333,1912-05,no_signal,,0
2637337,1912-05-01,no_signal,,0
2637354,1912-05-09,no_signal,,0
2637356,1912-04-04,no_signal,,0
2637371,1912-06,no_signal,,0
2637387,1912-05,no_signal,,0
2637402,1912-06,no_signal,,0
2637421,1912-03,no_signal,,0
2637432,1941-10-31,no_signal,,0
2637434,1912-05,no_signal,,0
2637461,1912-05,no_signal,,0
2637471,1912-05-08,no_signal,,0
2637499,1912-04,no_signal,,0
2637509,1912-06-28,no_signal,,0
2637523,1912-05-03,no_signal,,0
2637529,1912-05,no_signal,,0
2637551,1912-06,no_signal,,0
2637575,1912-05,no_signal,,0
2637591,1912-04,no_signal,,0
2637604,1912-06,no_signal,,0
2637617,1912-04-24,no_signal,,0
2637666,1912-05,no_signal,,0
2637668,1912-05-08,no_signal,,0
2637711,1912-04,no_signal,,0
2637742,1912-04,no_signal,,0
2637758,1912-05-31,no_signal,,0
2637763,1941-12-22,no_signal,,0
2637778,1912-06,no_signal,,0
2637795,1912-04,no_signal,,0
2637807,1912-06,no_signal,,0
2637826,1941-03-14,no_signal,,0
2637829,1912-05,no_signal,,0
2637849,1912-05,no_signal,,0
2637856,1912-05,no_signal,,0
2637886,1912-05,no_signal,,0
2637909,1912-03,no_signal,,0
2637924,1941-03-28,no_signal,,0
2637935,1912-05,no_signal,,0
2637948,1912-06,no_signal,,0
2637957,1912-05-01,no_signal,,0
2637968,1912-06,no_signal,,0
2637995,1912-04,panel_only_weak,,1
2638006,1912-06,no_signal,,0
2638026,1912-05,no_signal,,0
2638035,1912-05,no_signal,,0
2638054,1912-05-17,no_signal,,0
2638070,1912-05,no_signal,,0
2638091,1912-05,no_signal,,0
2638102,1912-05,no_signal,,0
2638128,1912-04,no_signal,,0
2638138,1912-06,no_signal,,0
2638145,1941-03-21,no_signal,,0
2638165,1912-06,no_signal,,0
2638167,1941-03-03,no_signal,,0
2638192,1912-05,no_signal,,0
2638196,1912-04,no_signal,,0
2638219,1912-05,no_signal,,0
2638243,1912-03,no_signal,,0
2638245,1912-05-29,no_signal,,0
2638284,1912-04,no_signal,,0
2638316,1912-06,no_signal,,0
2638320,1912-05,no_signal,,0
2638338,1912-06,no_signal,,0
2638342,1912-05-03,no_signal,,0
2638352,1912-05,no_signal,,0
2638369,1912-04,no_signal,,0
2638396,1912-03,no_signal,,0
2638398,1912-05-01,no_signal,,0
2638399,1941-03-05,no_signal,,0
2638420,1912-06,no_signal,,0
2638470,1912-06,no_signal,,0
2638492,1941-11-12,no_signal,,0
2638497,1912-04,no_signal,,0
2638504,1912-05,no_signal,,0
2638527,1912-05,no_signal,,0
2638540,1912-04,no_signal,,0
2638558,1912-06-14,no_signal,,0
2638587,1912-04,no_signal,,0
2638600,1941-03-28,no_signal,,0
2638601,1912-05-08,no_signal,,0
2638604,1941-10-31,no_signal,,0
2638606,1912-04-04,no_signal,,0
2638617,1912-05,no_signal,,0
2638640,1912-05,no_signal,,0
2638652,1912-06,no_signal,,0
2638669,1912-05,no_signal,,0
2638688,1912-04-24,no_signal,,0
2638695,1912-05,no_signal,,0
2638710,1912-05-24,panel_only_weak,,1
2638712,1912-03-19,no_signal,,0
2638734,1912-06,no_signal,,0
2638758,1912-05-09,no_signal,,0
2638762,1912-04-04,no_signal,,0
2638776,1912-05-03,no_signal,,0
2638791,1912-05,no_signal,,0
2638814,1912-05-17,no_signal,,0
2638818,1912-05,no_signal,,0
2638864,1912-05,no_signal,,0
2638931,1912-06,no_signal,,0
2638948,1941-03-21,no_signal,,0
2638963,1912-04,no_signal,,0
2638965,1912-06,no_signal,,0
2638993,1912-05,no_signal,,0
2639009,1912-04,no_signal,,0
2639030,1912-05,no_signal,,0
2639055,1912-06,no_signal,,0
2639065,1912-05,no_signal,,0
2639094,1912-04,no_signal,,0
2639119,1912-04,no_signal,,0
2639125,1912-06,no_signal,,0
2639137,1941-11-21,no_signal,,0
2639139,1912-05-17,no_signal,,0
2639141,1912-05,no_signal,,0
2639165,1912-05,no_signal,,0
2639182,1912-04,no_signal,,0
2639200,1912-06,no_signal,,0
2639221,1912-05,no_signal,,0
2639253,1912-04,no_signal,,0
2639313,1912-06,no_signal,,0
2639322,1912-03,no_signal,,0
2639351,1912-05,no_signal,,0
2639385,1912-04,no_signal,,0
2639389,1912-05,no_signal,,0
2639404,1912-05,no_signal,,0
2639405,1912-05-31,no_signal,,0
2639444,1912-03,no_signal,,0
2639487,1912-05,no_signal,,0
2639499,1912-06,no_signal,,0
2639511,1912-05-01,no_signal,,0
2639521,1912-06,no_signal,,0
2639555,1912-04,no_signal,,0
2639563,1912-05,no_signal,,0
2639585,1942-02-27,no_signal,,0
2639591,1912-05,no_signal,,0
2639620,1912-06-07,no_signal,,0
2639640,1912-05,no_signal,,0
2639652,1912-05,no_signal,,0
2639676,1912-04,no_signal,,0
2639700,1912-06,no_signal,,0
2639719,1912-04,no_signal,,0
2639732,1912-05-01,no_signal,,0
2639756,1912-06,no_signal,,0
2639760,1941-03-10,no_signal,,0
2639762,1942-01-12,no_signal,,0
2639773,1912-06,no_signal,,0
2639784,1912-05-31,no_signal,,0
2639815,1912-03-06,no_signal,,0
2639824,1912-06,no_signal,,0
2639871,1912-05,no_signal,,0
2639888,1912-04,no_signal,,0
2639909,1912-05,no_signal,,0
2639913,1912-04-04,no_signal,,0
2639930,1912-06,no_signal,,0
2639953,1912-04,no_signal,,0
2639964,1912-06,no_signal,,0
2639991,1942-02-09,no_signal,,0
2640000,1912-04,no_signal,,0
2640004,1912-05,no_signal,,0
2640024,1912-05,no_signal,,0
2640025,1912-05-03,no_signal,,0
2640044,1912-05,no_signal,,0
2640066,1912-06-28,no_signal,,0
2640071,1942-01-30,no_signal,,0
2640084,1941-09-24,no_signal,,0
2640101,1912-05,no_signal,,0
2640122,1912-05,no_signal,,0
2640131,1912-06,no_signal,,0
2640141,1912-05-31,no_signal,,0
2640162,1912-06,no_signal,,0
2640189,1912-05,no_signal,,0
2640192,1912-05,no_signal,,0
2640214,1912-05,no_signal,,0
2640220,1912-05-31,no_signal,,0
2640235,1912-05,no_signal,,0
2640258,1912-05,no_signal,,0
2640294,1912-04,no_signal,,0
2640306,1912-06,no_signal,,0
2640325,1912-05-01,no_signal,,0
2640331,1912-06,no_signal,,0
2640370,1912-05,no_signal,,0
2640381,1912-04,no_signal,,0
2640399,1912-06-28,no_signal,,0
2640402,1912-05-09,no_signal,,0
2640419,1912-06,no_signal,,0
2640478,1912-06,no_signal,,0
2640495,1912-05,no_signal,,0
2640512,1912-04,no_signal,,0
2640539,1912-04,no_signal,,0
2640551,1912-05,no_signal,,0
2640557,1941-03-10,no_signal,,0
2640565,1912-05-01,no_signal,,0
2640573,1912-05,no_signal,,0
2640594,1912-05,no_signal,,0
2640602,1941-03-07,no_signal,,0
2640606,1941-11-12,no_signal,,0
2640641,1912-06,no_signal,,0
2640657,1912-05,no_signal,,0
2640672,1912-06,no_signal,,0
2640702,1912-04,no_signal,,0
2640712,1912-06,no_signal,,0
2640752,1912-05,no_signal,,0
2640813,1912-05,no_signal,,0
2640826,1912-06-28,no_signal,,0
2640830,1942-01-16,no_signal,,0
2640868,1912-06,no_signal,,0
2640902,1912-05,no_signal,,0
2640924,1912-06,no_signal,,0
2640954,1912-04,no_signal,,0
2640970,1912-05-08,no_signal,,0
2641002,1912-06,no_signal,,0
2641042,1912-04,no_signal,,0
2641080,1912-04,no_signal,,0
2641082,1912-06-21,no_signal,,0
2641113,1912-06,no_signal,,0
2641132,1912-06,no_signal,,0
2641159,1912-05,no_signal,,0
2641189,1912-04,no_signal,,0
2641200,1912-05,no_signal,,0
2641227,1912-05,no_signal,,0
2641244,1912-05-17,no_signal,,0
2641278,1912-05,no_signal,,0
2641280,1912-06,no_signal,,0
2641291,1912-05,no_signal,,0
2641292,1912-04-04,no_signal,,0
2641318,1912-06,no_signal,,0
2641343,1912-04,no_signal,,0
2641356,1912-05-17,no_signal,,0
2641372,1912-05,no_signal,,0
2641398,1912-06-27,no_signal,,0
2641403,1912-05,no_signal,,0
2641426,1912-04-04,no_signal,,0
2641427,1912-06-28,no_signal,,0
2641448,1912-04-19,no_signal,,0
2641449,1912-05-29,no_signal,,0
2641480,1912-05-24,no_signal,,0
2641487,1912-05,no_signal,,0
2641523,1912-05,no_signal,,0
2641538,1942-05-22,no_signal,,0
2641549,1941-03-19,no_signal,,0
2641557,1912-05,no_signal,,0
2641601,1912-06,no_signal,,0
2641616,1912-06,no_signal,,0
2641628,1941-07-02,no_signal,,0
2641642,1912-05,no_signal,,0
2641656,1912-06,no_signal,,0
2641708,1912-05,no_signal,,0
2641709,1912-10,no_signal,,0
2641729,1912-06,no_signal,,0
2641734,1941-03-05,no_signal,,0
2641735,1912-09,no_signal,,0
2641754,1912-05,no_signal,,0
2641762,1912-09-11,no_signal,,0
2641806,1912-06,no_signal,,0
2641809,1912-10,no_signal,,0
2641828,1912-06,no_signal,,0
2641836,1912-10,no_signal,,0
2641847,1912-05-09,no_signal,,0
2641876,1912-07,no_signal,,0
2641884,1912-06,no_signal,,0
2641897,1912-10,no_signal,,0
2641907,1912-06,no_signal,,0
2641927,1912-07,no_signal,,0
2641933,1912-06,no_signal,,0
2641958,1941-03-10,no_signal,,0
2641961,1912-06,no_signal,,0
2641964,1912-10,no_signal,,0
2641971,1942-05-22,no_signal,,0
2641977,1912-05-24,no_signal,,0
2641997,1912-05,no_signal,,0
2642004,1912-10-04,no_signal,,0
2642015,1942-06-15,no_signal,,0
2642020,1912-10,no_signal,,0
2642031,1912-05,no_signal,,0
2642044,1912-07,no_signal,,0
2642068,1912-09-10,no_signal,,0
2642080,1912-05,no_signal,,0
2642102,1912-06,no_signal,,0
2642114,1912-07,no_signal,,0
2642126,1912-05,no_signal,,0
2642139,1912-09,no_signal,,0
2642147,1912-06,no_signal,,0
2642164,1912-05,panel_only_weak,,1
2642166,1912-10,no_signal,,0
2642167,1942-05-20,no_signal,,0
2642177,1941-05-19,no_signal,,0
2642184,1912-09,no_signal,,0
2642200,1912-05,no_signal,,0
2642206,1912-10,no_signal,,0
2642226,1912-05,no_signal,,0
2642259,1912-10,no_signal,,0
2642269,1912-06,no_signal,,0
